url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,kingdom,phylum,cls,order,family,genus,species,filepath,uuid,hashsum_original,hashsum_resized
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_8c2fa2c4-8107-4dc2-8ab1-7beac1596204/20140905-PICT1942.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_8c2fa2c4-8107-4dc2-8ab1-7beac1596204/20140905-PICT1942.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_8c2fa2c4-8107-4dc2-8ab1-7beac1596204/20140905-PICT1942.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_8c2fa2c4-8107-4dc2-8ab1-7beac1596204/20140905-PICT1942.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/0c94e3e4-4aaf-420a-b4e0-34165a5cd3b8.png,0c94e3e4-4aaf-420a-b4e0-34165a5cd3b8,d24bd2573860b8fb01dcb9438d6c8607,4bcead661bcd2667b32ced35b39d5fe5
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_58bfeba9-b5da-45da-a2f3-3b04d035ab2c/20140913-PICT4279.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_58bfeba9-b5da-45da-a2f3-3b04d035ab2c/20140913-PICT4279.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_58bfeba9-b5da-45da-a2f3-3b04d035ab2c/20140913-PICT4279.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Ganias/2014/09/PvL_seq_58bfeba9-b5da-45da-a2f3-3b04d035ab2c/20140913-PICT4279.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/d9769b4f-470d-4e14-ba82-cf7e6c6c447a.png,d9769b4f-470d-4e14-ba82-cf7e6c6c447a,8d63d0d50cc393fa73a7d73a9c9c3476,c29f25452057941ba441ddfba5ebfc66
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Events/Gc_Amps/2012/05/PvL_seq_53ab0322-0c18-49d8-9df0-dbf9a68afaf8/SUNP0256.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Events/Gc_Amps/2012/05/PvL_seq_53ab0322-0c18-49d8-9df0-dbf9a68afaf8/SUNP0256.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Events/Gc_Amps/2012/05/PvL_seq_53ab0322-0c18-49d8-9df0-dbf9a68afaf8/SUNP0256.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/Events/Gc_Amps/2012/05/PvL_seq_53ab0322-0c18-49d8-9df0-dbf9a68afaf8/SUNP0256.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/3946ef30-b8f3-44be-937b-ac887190649d.png,3946ef30-b8f3-44be-937b-ac887190649d,1df3dbcdd9f42ed63ab40f8c22ccef11,8e63aeefa6d16bc09a0565dfc0683a50
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/11/PvL_seq_fcef8ec1-1637-48d0-967c-a1df2735c174/20131119-PICT0057-2.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/11/PvL_seq_fcef8ec1-1637-48d0-967c-a1df2735c174/20131119-PICT0057-2.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/North/Ganias/2013/11/PvL_seq_fcef8ec1-1637-48d0-967c-a1df2735c174/20131119-PICT0057-2.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/North/Ganias/2013/11/PvL_seq_fcef8ec1-1637-48d0-967c-a1df2735c174/20131119-PICT0057-2.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/6bbcf79a-53cf-4c69-ada2-d783ff896fba.png,6bbcf79a-53cf-4c69-ada2-d783ff896fba,559426c124289af7137c89268469bac5,c81579f74be349edaee6694099e07d5a
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/2013/08/PvL_seq_803a8900-1d6b-4d68-8f85-464689b4a727/PICT0361.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/2013/08/PvL_seq_803a8900-1d6b-4d68-8f85-464689b4a727/PICT0361.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/2013/08/PvL_seq_803a8900-1d6b-4d68-8f85-464689b4a727/PICT0361.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/2013/08/PvL_seq_803a8900-1d6b-4d68-8f85-464689b4a727/PICT0361.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/2d09f940-2055-412a-a2cf-07e4dc0f6020.png,2d09f940-2055-412a-a2cf-07e4dc0f6020,a8a6c3110a3bda4b15f2610f868844d1,3312e9725033988ea285c1633a3ec511
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/Hnb_N_Gorge/2013/09/PvL_seq_e7368aec-0400-489a-b3c6-e7cd0e9779f0/20130909-PICT0016.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/Hnb_N_Gorge/2013/09/PvL_seq_e7368aec-0400-489a-b3c6-e7cd0e9779f0/20130909-PICT0016.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/Hnb_N_Gorge/2013/09/PvL_seq_e7368aec-0400-489a-b3c6-e7cd0e9779f0/20130909-PICT0016.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/Hoanib/Hnb_N_Gorge/2013/09/PvL_seq_e7368aec-0400-489a-b3c6-e7cd0e9779f0/20130909-PICT0016.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/ec8809aa-366d-4055-87e1-932ce44b3b54.png,ec8809aa-366d-4055-87e1-932ce44b3b54,15142282d6f1ae9d0656f406304e4fe6,bca55fa6004d069b0403dce21d8e06e1
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/17Nov10/PvL_seq_53d001c5-1b28-40c1-bdce-31ee1b6dcab0/PICT0013.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/17Nov10/PvL_seq_53d001c5-1b28-40c1-bdce-31ee1b6dcab0/PICT0013.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/17Nov10/PvL_seq_53d001c5-1b28-40c1-bdce-31ee1b6dcab0/PICT0013.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/Hoanib/FldPln_Arch/17Nov10/PvL_seq_53d001c5-1b28-40c1-bdce-31ee1b6dcab0/PICT0013.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/73b67003-130a-4495-b25e-420cedd81435.png,73b67003-130a-4495-b25e-420cedd81435,916a160d3527c47e2233cef33408347b,f1047c8cf5ac26e97fd301cfdfaed372
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/South/Salvadora/2013/07/PvL_seq_d2db7a6e-df12-417f-b065-b427313cb183/PICT0170.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/South/Salvadora/2013/07/PvL_seq_d2db7a6e-df12-417f-b065-b427313cb183/PICT0170.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/canis mesomelas/Camera Trap/South/Salvadora/2013/07/PvL_seq_d2db7a6e-df12-417f-b065-b427313cb183/PICT0170.JPG,Desert Lion Conservation Camera Traps : canis mesomelas/Camera Trap/South/Salvadora/2013/07/PvL_seq_d2db7a6e-df12-417f-b065-b427313cb183/PICT0170.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,canis mesomelas,lupulella mesomelas,black-backed jackal,animalia,chordata,mammalia,carnivora,canidae,lupulella,mesomelas,desert-lion/0c535b25-0bc5-4f2b-834b-49252351142d.png,0c535b25-0bc5-4f2b-834b-49252351142d,339960a4ec30d5e5f90d7d039272bb0b,a4455b5282bda88d31abce3c76aa9447
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0605.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0605.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0605.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0605.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/9813fa97-c7f9-40b6-9bab-7c851cf949a7.png,9813fa97-c7f9-40b6-9bab-7c851cf949a7,f98e9d2390f3394ad6aefafdce5e9ec1,6320042458bb08790ad5cc7035ce4391
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/211011/PvL_seq_301bff8b-25c5-4e3f-a38c-569d31402997/PICT0024.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/211011/PvL_seq_301bff8b-25c5-4e3f-a38c-569d31402997/PICT0024.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/211011/PvL_seq_301bff8b-25c5-4e3f-a38c-569d31402997/PICT0024.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/211011/PvL_seq_301bff8b-25c5-4e3f-a38c-569d31402997/PICT0024.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/af337868-b21f-4b6e-a9a9-acf0d581668d.png,af337868-b21f-4b6e-a9a9-acf0d581668d,8ba733366566b4046df04a9aa8019b6a,03a2523df408d4b10df6126232565fd9
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0604.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0604.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0604.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/2012/07/PvL_seq_d039b53d-36fb-43f4-aa9f-95d4f01ddd82/PICT0604.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/cd89ac8c-06e9-4e5e-aaf3-59d7fcff29b8.png,cd89ac8c-06e9-4e5e-aaf3-59d7fcff29b8,0136d19be5f67c7e9cb32cc515e9b5b2,0a7f1237064cbbb5b7234107c519c73e
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0227.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0227.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0227.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0227.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/f6a7a93f-d05f-40a5-9c3e-46a3e47ef039.png,f6a7a93f-d05f-40a5-9c3e-46a3e47ef039,eba8c7da98820acf1470d3b012690b93,271a7e78dc7e936f8802aa0262540f63
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2013/07/PvL_seq_90833eaf-5bf5-4dcf-9ea7-73575292b9cb/PICT0065.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2013/07/PvL_seq_90833eaf-5bf5-4dcf-9ea7-73575292b9cb/PICT0065.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2013/07/PvL_seq_90833eaf-5bf5-4dcf-9ea7-73575292b9cb/PICT0065.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/2013/07/PvL_seq_90833eaf-5bf5-4dcf-9ea7-73575292b9cb/PICT0065.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/56b08524-3dae-4cd3-8196-1c24853d7ee7.png,56b08524-3dae-4cd3-8196-1c24853d7ee7,110c08259308ddbbe9fb8b194ece6176,38c358b96fdac6136b381eb7b0e42c10
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_80498c55-c433-4f6c-9170-2d147939efb7/20140817-PICT0174.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_80498c55-c433-4f6c-9170-2d147939efb7/20140817-PICT0174.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_80498c55-c433-4f6c-9170-2d147939efb7/20140817-PICT0174.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/2014/08/PvL_seq_80498c55-c433-4f6c-9170-2d147939efb7/20140817-PICT0174.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/d41ed44c-60ec-4cae-bd01-bfacdad64165.png,d41ed44c-60ec-4cae-bd01-bfacdad64165,024c642c3e8383f96dc2e1000c5769e6,918857b5df309dacdfba416cdedc3109
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2012/07/PvL_seq_995bd9bc-bd54-48f3-94cb-1199ef42693d/PICT0086.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2012/07/PvL_seq_995bd9bc-bd54-48f3-94cb-1199ef42693d/PICT0086.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2012/07/PvL_seq_995bd9bc-bd54-48f3-94cb-1199ef42693d/PICT0086.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/North/Okongwe/2012/07/PvL_seq_995bd9bc-bd54-48f3-94cb-1199ef42693d/PICT0086.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/f1e27bd5-8337-4dff-a0b2-cee326444a96.png,f1e27bd5-8337-4dff-a0b2-cee326444a96,b19f81505788a2e287b8aa3c4b5935e6,247cc4da413a5893c21da5f6df4e7b88
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/2012/04/PvL_seq_d8ec247c-3e00-449a-996e-31555746fc80/PICT0119.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/2012/04/PvL_seq_d8ec247c-3e00-449a-996e-31555746fc80/PICT0119.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/2012/04/PvL_seq_d8ec247c-3e00-449a-996e-31555746fc80/PICT0119.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/South/Obab/2012/04/PvL_seq_d8ec247c-3e00-449a-996e-31555746fc80/PICT0119.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/c1d45e0b-5246-44ec-b84d-2ade3be77586.png,c1d45e0b-5246-44ec-b84d-2ade3be77586,52d45323c8bff907a296b33c02e1d9e6,0a4cb894a068b772f5d2e1f94cc3ec78
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0226.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0226.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0226.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/South/Obab/24Oct11/PvL_seq_e34a4d05-eb61-436f-9bd2-940baee299d1/PICT0226.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/fa5a9f41-0085-46e1-91cc-f51ba23da17c.png,fa5a9f41-0085-46e1-91cc-f51ba23da17c,710083304863df3f2f153a731deaf871,bbaee6cbb9a6d5879e99ab83a8a91702
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/27Feb12/PvL_seq_69965a43-2ddf-42ff-9f5c-fd987e24f150/PICT0037.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/27Feb12/PvL_seq_69965a43-2ddf-42ff-9f5c-fd987e24f150/PICT0037.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/Hoanib/X25cave/27Feb12/PvL_seq_69965a43-2ddf-42ff-9f5c-fd987e24f150/PICT0037.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/Hoanib/X25cave/27Feb12/PvL_seq_69965a43-2ddf-42ff-9f5c-fd987e24f150/PICT0037.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/f8dff3f1-2a23-4974-83b6-4adafaeadc36.png,f8dff3f1-2a23-4974-83b6-4adafaeadc36,3c0d693d2073091428e27a92beaa3ac9,bfd09c30b2b6c495a66e15bd0be4a51f
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2013/09/PvL_seq_6ff82f58-c5e8-4237-b7d3-c31ebecf05c5/IM000343.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2013/09/PvL_seq_6ff82f58-c5e8-4237-b7d3-c31ebecf05c5/IM000343.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/mellivora capensis/Camera Trap/North/Okongwe/2013/09/PvL_seq_6ff82f58-c5e8-4237-b7d3-c31ebecf05c5/IM000343.JPG,Desert Lion Conservation Camera Traps : mellivora capensis/Camera Trap/North/Okongwe/2013/09/PvL_seq_6ff82f58-c5e8-4237-b7d3-c31ebecf05c5/IM000343.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,mellivora capensis,mellivora capensis,ratel,animalia,chordata,mammalia,carnivora,mustelidae,mellivora,capensis,desert-lion/994f619c-8951-4de8-945e-52fff738884d.png,994f619c-8951-4de8-945e-52fff738884d,a9162e581ed8f6b9b9f85345fc415236,336c970bb5d1ea01584310a24c5fb14c
https://storage.googleapis.com/public-datasets-lila/desert-lion-camera-traps/annotated-imgs/neotis ludwigii/Camera Trap/Hoanib/Hnb_N_Gorge/2013/08/PvL_seq_2ed94c9d-81a4-471b-b79f-efc124a83f79/PICT0528.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/desert-lion-camera-traps/annotated-imgs/neotis ludwigii/Camera Trap/Hoanib/Hnb_N_Gorge/2013/08/PvL_seq_2ed94c9d-81a4-471b-b79f-efc124a83f79/PICT0528.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/desert-lion-camera-traps/annotated-imgs/neotis ludwigii/Camera Trap/Hoanib/Hnb_N_Gorge/2013/08/PvL_seq_2ed94c9d-81a4-471b-b79f-efc124a83f79/PICT0528.JPG,Desert Lion Conservation Camera Traps : neotis ludwigii/Camera Trap/Hoanib/Hnb_N_Gorge/2013/08/PvL_seq_2ed94c9d-81a4-471b-b79f-efc124a83f79/PICT0528.JPG,Desert Lion Conservation Camera Traps : unknown,Desert Lion Conservation Camera Traps : unknown,-1,neotis ludwigii,neotis ludwigii,ludwig's bustard,animalia,chordata,aves,otidiformes,otididae,neotis,ludwigii,desert-lion/45912720-ab6a-4f63-8bb9-beb4a79aaa9c.png,45912720-ab6a-4f63-8bb9-beb4a79aaa9c,34b1223ca46d55430163375fdcfd1554,fab0ae243ab59c19879f14543e33a477
